title,salary,,Rating,company,,,compsize,Founded,ownership,,,Revenue,Competitors,hourly,employer_provided_salary,min_salary,max_salary,average_salary,state,same_state,senior,research_positions,engineers,scientist,manager,analyst,Seniority,below_above_salaries
data scientist,120-140,,5,SkySync,,,51 to 200 ,03-07-1905,Company - Private,,,Unknown / Non-Applicable,0,0,1,120000,140000,130000,MI,1,1,0,0,1,0,0,none,above average
data analyst,90-157 ,,3.3,TriNet,,,1001 to 5000 ,10-06-1905,Company - Public,,,$2 to $5 billion (USD),3,0,0,90000,157000,123500,CA,1,0,0,0,0,0,1,none,above average
other positions,63-110 ,,4.3,Medidata Solutions,,,1001 to 5000 ,21-06-1905,Company - Public,,,$500 million to $1 billion (USD),1,0,0,63000,110000,86500,NY,1,0,0,0,0,0,0,none,below average
other positions,42-86 ,,3.5,Central California Alliance for Health,,,501 to 1000 ,18-06-1905,Nonprofit Organization,,,$500 million to $1 billion (USD),0,0,0,42000,86000,64000,CA,1,0,0,0,0,1,0,none,below average
data analyst,32-62 ,,3.9,Signpost,,,201 to 500 ,02-07-1905,Company - Private,,,$10 to $25 million (USD),0,0,0,32000,62000,47000,NY,1,0,0,0,0,0,1,none,below average
other positions,116-208 ,,4,Adobe,,,10000+ ,04-06-1905,Company - Public,,,$5 to $10 billion (USD),2,0,0,116000,208000,162000,CA,1,0,0,0,0,0,0,none,above average
data scientist,107-173 ,,3.9,AstraZeneca,,,10000+ ,27-03-1905,Company - Public,,,$10+ billion (USD),3,0,0,107000,173000,140000,MD,0,1,0,0,1,0,0,none,above average
data scientist,65-113 ,,3.4,"DatamanUSA, LLC",,,51 to 200 ,###############################################################################################################################################################################################################################################################,Company - Private,,,$5 to $10 million (USD),0,0,0,65000,113000,89000,WA,0,0,0,0,1,0,0,none,below average
data engineer,69-127 ,,3,Pilot Flying J Travel Centers LLC,,,10000+ ,11-05-1905,Company - Private,,,$10+ billion (USD),3,0,0,69000,127000,98000,TN,1,1,0,1,0,0,0,senior,below average
data scientist,102-172 ,,3.9,AstraZeneca,,,10000+ ,27-03-1905,Company - Public,,,$10+ billion (USD),3,0,0,102000,172000,137000,NY,0,1,0,0,1,0,0,none,above average
data engineer,74-124 ,,4,Pinnacol Assurance,,,501 to 1000 ,29-03-1905,Nonprofit Organization,,,$500 million to $1 billion (USD),0,0,0,74000,124000,99000,CO,1,0,0,1,0,0,0,none,below average
other positions,40-68 ,,3.3,Palermo's Pizza,,,501 to 1000 ,17-05-1905,Company - Private,,,Unknown / Non-Applicable,0,0,0,40000,68000,54000,WI,1,0,0,0,0,0,0,none,below average
data engineer,76-142 ,,3.2,Equian LLC,,,1001 to 5000 ,26-06-1905,Company - Private,,,Unknown / Non-Applicable,0,0,0,76000,142000,109000,TN,0,1,0,1,0,0,0,none,above average
data engineer,76-142 ,,3.4,MetroStar Systems,,,201 to 500 ,21-06-1905,Company - Private,,,$25 to $50 million (USD),0,0,0,76000,142000,109000,MD,0,0,0,1,0,0,0,none,above average
data scientist,108-171 ,,4.4,MathWorks,,,1001 to 5000 ,06-06-1905,Company - Private,,,$1 to $2 billion (USD),0,0,0,108000,171000,139500,MA,1,1,0,0,1,0,0,none,above average
other positions,202-306 ,,3.3,Liberty Mutual Insurance,,,10000+ ,26-03-1905,Company - Private,,,$10+ billion (USD),3,0,0,202000,306000,254000,IL,0,0,0,0,0,0,0,none,above average
other positions,91-159 ,,3.2,Information Builders,,,1001 to 5000 ,28-05-1905,Company - Private,,,Unknown / Non-Applicable,3,0,0,91000,159000,125000,NY,1,0,0,0,0,0,0,none,above average
other positions,80-133 ,,3.8,Novartis,,,10000+ ,18-06-1905,Company - Public,,,$10+ billion (USD),0,0,0,80000,133000,106500,MA,0,1,0,0,0,0,0,senior,above average
other positions,21-34 ,,3.6,Beebe Healthcare,,,1001 to 5000 ,18-04-1905,Nonprofit Organization,,,$100 to $500 million (USD),0,1,0,21000,34000,27500,DE,0,0,0,0,0,0,0,none,below average
other positions,49-97 ,,2.9,Audentes Therapeutics,,,201 to 500 ,04-07-1905,Subsidiary or Business Segment,,,Unknown / Non-Applicable,3,0,0,49000,97000,73000,CA,0,0,0,0,0,0,0,none,below average
other positions,49-113 ,,2.7,Advanced BioScience Laboratories,,,201 to 500 ,14-05-1905,Company - Private,,,$25 to $50 million (USD),0,0,0,49000,113000,81000,MD,1,0,0,0,0,0,0,none,below average
data scientist,96-161 ,,3.2,"Numeric, LLC",,,1 to 50 ,###############################################################################################################################################################################################################################################################,Company - Private,,,$5 to $10 million (USD),0,0,0,96000,161000,128500,PA,0,0,0,0,1,0,0,none,above average
other positions,65-134 ,,3.1,Reynolds American,,,5001 to 10000 ,17-02-1905,Company - Private,,,$10+ billion (USD),0,0,0,65000,134000,99500,NC,1,0,0,0,0,0,0,none,below average
other positions,59-125 ,,4,23andMe,,,501 to 1000 ,28-06-1905,Company - Private,,,Unknown / Non-Applicable,3,0,0,59000,125000,92000,CA,0,1,0,0,0,0,0,senior,below average
data analyst,32-59 ,,3.3,National Interstate,,,501 to 1000 ,11-06-1905,Company - Private,,,$500 million to $1 billion (USD),0,0,0,32000,59000,45500,OH,1,0,0,0,0,0,1,none,below average
data engineer,87-158 ,,4.5,Moser Consulting,,,51 to 200 ,18-06-1905,Company - Private,,,$25 to $50 million (USD),0,0,0,87000,158000,122500,IN,1,1,0,1,0,0,0,senior,above average
data analyst,27-48 ,,3,Greenway Health,,,1001 to 5000 ,30-05-1905,Subsidiary or Business Segment,,,$100 to $500 million (USD),3,0,0,27000,48000,37500,FL,1,0,0,0,0,0,1,none,below average
data analyst,39-69 ,,3.7,The Hanover Insurance Group,,,5001 to 10000 ,25-01-1905,Company - Public,,,$5 to $10 billion (USD),0,0,0,39000,69000,54000,MA,1,0,0,0,0,0,1,none,below average
data analyst,36-71 ,,3.8,Fareportal,,,1001 to 5000 ,24-06-1905,Company - Private,,,$2 to $5 billion (USD),3,0,0,36000,71000,53500,NY,1,0,0,0,0,0,1,none,below average
data scientist,107-173 ,,3.9,TransUnion,,,5001 to 10000 ,21-05-1905,Company - Public,,,$1 to $2 billion (USD),0,0,0,107000,173000,140000,IL,1,1,0,0,1,0,0,none,above average
other positions,56-99 ,,3.2,MITRE,,,5001 to 10000 ,11-05-1905,Nonprofit Organization,,,$1 to $2 billion (USD),3,0,0,56000,99000,77500,VA,0,1,0,0,0,0,0,none,below average
other positions,25-28 ,,3.3,Mcphail Associates,,,1 to 50 ,29-05-1905,Company - Private,,,Unknown / Non-Applicable,0,1,1,25000,28000,26500,MA,1,0,0,0,0,0,0,none,below average
other positions,80-155 ,,3.1,Reynolds American,,,5001 to 10000 ,17-02-1905,Company - Private,,,$10+ billion (USD),0,0,0,80000,155000,117500,NC,1,1,0,0,0,0,0,none,above average
other positions,43-98 ,,2.4,Crown Bioscience,,,501 to 1000 ,28-06-1905,Company - Private,,,$50 to $100 million (USD),0,0,0,43000,98000,70500,CA,1,0,0,0,0,0,0,none,below average
other positions,45-78 ,,4.8,HOVER,,,51 to 200 ,03-07-1905,Company - Private,,,$25 to $50 million (USD),0,0,0,45000,78000,61500,CA,1,0,0,0,0,1,0,none,below average
other positions,50-110 ,,2.9,Q2 Solutions,,,1001 to 5000 ,07-07-1905,Company - Private,,,Unknown / Non-Applicable,0,0,0,50000,110000,80000,GA,0,1,0,0,0,0,0,senior,below average
other positions,44-96 ,,2.9,Q2 Solutions,,,1001 to 5000 ,07-07-1905,Company - Private,,,Unknown / Non-Applicable,0,0,0,44000,96000,70000,NY,0,0,0,0,0,0,0,none,below average
research,100-140,,-1,Kronos Bio,,,Unknown,###############################################################################################################################################################################################################################################################,Company - Private,,,Unknown / Non-Applicable,0,0,1,100000,140000,120000,MA,0,0,1,0,0,0,0,none,above average
data engineer,61-119 ,,3.4,Arbella Insurance,,,1001 to 5000 ,10-06-1905,Company - Private,,,$100 to $500 million (USD),0,0,0,61000,119000,90000,MA,1,0,0,1,0,0,0,none,below average
other positions,80-142 ,,4.1,CK-12 Foundation,,,1 to 50 ,29-06-1905,Company - Private,,,Unknown / Non-Applicable,0,0,0,80000,142000,111000,CA,1,0,0,0,0,0,0,none,above average
data analyst,99-178 ,,3.9,Life360,,,51 to 200 ,30-06-1905,Company - Public,,,Unknown / Non-Applicable,0,0,0,99000,178000,138500,CA,1,1,0,0,0,0,1,none,above average
other positions,37-100 ,,3.6,MassMutual,,,5001 to 10000 ,24-01-1905,Company - Private,,,$10+ billion (USD),0,0,0,37000,100000,68500,MA,0,0,0,0,0,1,0,none,below average
data engineer,62-113 ,,3.9,Fivestars,,,201 to 500 ,03-07-1905,Company - Private,,,$100 to $500 million (USD),2,0,0,62000,113000,87500,CA,1,0,0,1,0,0,0,none,below average
other positions,86-137 ,,3.6,IQVIA,,,10000+ ,09-07-1905,Company - Public,,,$2 to $5 billion (USD),3,0,0,86000,137000,111500,PA,0,0,0,0,0,0,0,none,above average
other positions,58-111 ,,3.9,GSK,,,10000+ ,03-01-1905,Company - Public,,,$10+ billion (USD),3,0,0,58000,111000,84500,MA,0,1,0,0,0,0,0,senior,below average
data engineer,72-133 ,,4.4,Eventbrite,,,1001 to 5000 ,28-06-1905,Company - Public,,,$100 to $500 million (USD),3,0,0,72000,133000,102500,TN,0,1,0,1,0,0,0,none,above average
other positions,56-91 ,,2.6,Software Engineering Institute,,,501 to 1000 ,06-06-1905,College / University,,,Unknown / Non-Applicable,0,0,0,56000,91000,73500,PA,1,0,0,0,0,0,0,none,below average
other positions,95-160 ,,3.2,"Numeric, LLC",,,1 to 50 ,###############################################################################################################################################################################################################################################################,Company - Private,,,$5 to $10 million (USD),0,0,0,95000,160000,127500,PA,0,0,0,0,0,1,0,none,above average
research,61-126 ,,3.6,Riverside Research Institute,,,501 to 1000 ,20-05-1905,Nonprofit Organization,,,$50 to $100 million (USD),0,0,0,61000,126000,93500,OH,0,0,1,0,0,0,0,none,below average
